filename,text
1lzqj9u.wav,"1 times 18, 2 times 9, 3 times 6."
omc9fu.wav,"The list is 1, 2, 3, 6, 9, 18."
ijohj7.wav,"Look for numbers on both lists, 1, 2, 3 and 6."
1qvenf1.wav,"The biggest is 6."
bvbq7s.wav,"So 6 bags, each with 2 pencils and 3 erasers."
1jspuq2.wav,"Don't stop at 3 just because it works."
1ofgope.wav,"Finish both lists and take the biggest, 6."
bul42h.wav,"Why not buy 6 of each?"
1sn0i99.wav,"Buns come in packs of 4, so you can't get exactly 6 buns."
1stu3y9.wav,"You need a number that both pack sizes can make."
aczrfy.wav,"Count by each number, and the first number both counts land on is the smallest multiple they share."
1sa9hmu.wav,"Start with the hot dogs."
1kaenio.wav,"Count by 6s with me. 6, 12, 18, 24."
t3ql36.wav,"Now the buns, on a line underneath."
1f3xh3u.wav,"Count by 4s. 4, 8, 12, 16, 20, 24."
177sflz.wav,"Which number do both lines hit first? 12."
1bt6zgn.wav,"So buy 12 of each. That's 2 packs of hot dogs and 3 packs of buns."
1v7c9ri.wav,"Don't just multiply 6 times 4."
1j331ih.wav,"24 works, but 12 comes first. Stop at the first number both counts share."
18v970.wav,"Can you just line up the last digits? No."
19bcsce.wav,"The 5 tenths would sit on top of the 5 thousandths."
l2o0p3.wav,"Those are different places."
11egbax.wav,"Line up the points, fill each empty place with a zero, then add or take away like whole numbers."
hoqz28.wav,"Give twelve point five three places, like three point eight seven five. Write it twelve point five zero zero."
1pxjnix.wav,"The zeros don't change how much it is."
14voruz.wav,"Start at the right. Zero minus 5 won't go."
v2oicy.wav,"So trade 1 tenth. It makes 9 hundredths and 10 thousandths."
e80jcu.wav,"10 minus 5 equals 5. 9 minus 7 equals 2."
1p5jlkt.wav,"Tenths. 4 minus 8 won't go, so trade 1 one. 14 minus 8 equals 6."
1cm3t8p.wav,"Ones. 1 minus 3 won't go, so trade the ten. 11 minus 3 equals 8."
bhkafs.wav,"The point comes straight down. So eight point six two five kilometers are left."
1p4hyfh.wav,"Don't bring the 7 and 5 down with nothing above them."
ktouw5.wav,"That gives eight point seven seven five. Fill in zeros and trade. It's eight point six two five."
hxnglf.wav,"When you add, you line up the points."
t6ca16.wav,"But when you multiply, lining them up doesn't help."
an0ajx.wav,"So where does the point go in the answer?"
1ltp057.wav,"Multiply as if there were no points, then give the answer as many places after the point as both numbers have together."
12p97yg.wav,"Cover the points. That leaves 24 times 13."
7fzzlj.wav,"24 times 3 equals 72, and 24 times 10 equals 240."
1qmxub5.wav,"Add the rows. 72 plus 240 equals 312."
h407tn.wav,"Now the point. Two point four has 1 place after the point."
1tmt8h.wav,"One point three has 1 place too."
1pn7ntp.wav,"1 plus 1 equals 2, so the answer needs 2 places."
q8fvo.wav,"Start at the right of 312 and count 2 places left. That's three point one two."
iofy6a.wav,"Is that about right? 2 times 1 equals 2 and 3 times 2 equals 6, and three point one two is in between. Yes."
1xr1o6k.wav,"So the bed is three point one two square meters."
tjc7ou.wav,"Don't copy the point from the numbers above. That gives thirty-one point two."
8tak8i.wav,"Count the places. 1 plus 1 equals 2, so it's three point one two."
1s7is7l.wav,"You know how to divide whole numbers this way."
1epq1s1.wav,"But eight point five two has a point inside it."
z2833t.wav,"Put the point in the answer straight above the point inside, then divide like whole numbers."
3wh75m.wav,"Before you divide anything, write the point on top."
zkt8lf.wav,"Put it straight above the point in eight point five two."
1f9eqqw.wav,"Do it first, and it can't get lost."
10xqesg.wav,"Start on the left. How many fours fit into 8? 2."
1rzm41f.wav,"Write the 2 on top. 2 times 4 equals 8, and 8 minus 8 equals 0."
13d2wf5.wav,"Bring down the 5."
1si5qp4.wav,"4 fits into 5 one time. 5 minus 4 equals 1."
25fbed.wav,"Bring down the 2 to make 12. 4 fits into 12 three times, with nothing left."
exsl7o.wav,"So each piece is two point one three meters long."
zqcwtf.wav,"Don't drop the point and write 213."
1au81qw.wav,"That's longer than the whole rope. The point sits straight above, so it's two point one three."
znmb35.wav,"You can divide by a whole number."
1b14z3q.wav,"But zero point four is not whole."
1834k3h.wav,"How many zero point fours fit in nine point six? That's hard to see."
cd0cqr.wav,"Multiply both numbers by 10 or 100 until the number you divide by is whole, and the answer stays the same."
m0pkl4.wav,"Why does that work? Look at 6 divided by 2 equals 3."
1gilw63.wav,"Make both 10 times bigger. 60 divided by 20 is still 3."
1oz4znq.wav,"Both grew the same, so the answer didn't move."
e4o5ht.wav,"Zero point four has 1 place after the point, so times 10 makes it 4."
1xffvth.wav,"Do the same to nine point six. It becomes 96."
t34rkt.wav,"So nine point six divided by zero point four turns into 96 divided by 4, one you can do."
18de5jo.wav,"4 fits into 9 two times, 1 left."
ht78bg.wav,"Bring down the 6 to make 16. 4 fits four times, with nothing left."
24rlph.wav,"So nine point six divided by zero point four equals 24. You get 24 pieces of ribbon."
7zl5zz.wav,"Don't grow only the zero point four. That gives two point four, far too few."
1grri88.wav,"Grow both numbers. 96 divided by 4 equals 24."
1xr3rta.wav,"Nobody knows 5,184 divided by 24 by heart."
1fcz11s.wav,"And 24 isn't in the times tables."
1jv1bbh.wav,"So how do we start? One small piece at a time."
152fuvz.wav,"Go one digit at a time, guess with a round number, then multiply, take away and bring down."
1psyfx2.wav,"24 won't fit into 5, so start with 51."
18r7vl.wav,"Here's the trick, 24 is about 20, and 51 holds two twenties. So try 2."
c0s7qm.wav,"2 times 24 equals 48, which fits."
1utd4a5.wav,"Take it away. 51 minus 48 equals 3."
atkj9x.wav,"Now bring down the 8. That makes 38."
153r6gy.wav,"24 fits into 38 one time, so 1 goes on top."
196sa9d.wav,"And 38 minus 24 equals 14."
yvop3m.wav,"Bring down the 4 to make 144."
1pcteu.wav,"Guess 7. But 7 times 24 equals 168, too big."
xy2f33.wav,"So try 6. 6 times 24 equals 144, exactly."
1v1g6l2.wav,"Nothing is left, so the farm fills 216 boxes."
41y2ss.wav,"In 4,920 divided by 24, 24 won't fit into 12. Don't skip that place."
106rtom.wav,"Write a zero on top and bring down the next digit. That makes 205, not 25."
1s9kift.wav,"The 4-pack has the lower price tag."
hy27a2.wav,"But it also has fewer boxes in it."
33ln3u.wav,"So is it really the better buy? The tag alone can't tell you."
rbulru.wav,"Find the price of one in each pack, and the lower price for one is the better buy."
wac9b6.wav,"Start with the 4-pack."
14fm4qh.wav,"3 dollars is shared by 4 boxes. How much is one?"
5da9oi.wav,"3 dollars divided by 4 equals 75 cents."
1lsrvts.wav,"So one box costs 75 cents."
odozfi.wav,"Now the 6-pack, the same way."
1v5ylyq.wav,"4 dollars and 20 cents is shared by 6 boxes."
pdn2wk.wav,"4 dollars and 20 cents divided by 6 equals 70 cents."
munxix.wav,"So one box costs 70 cents."
uc4u20.wav,"Now put the two side by side."
140k3au.wav,"70 cents is less than 75 cents."
rpn7hy.wav,"So the 6-pack is the better buy, even with the higher price tag."
1ab0t6o.wav,"Don't just grab the lower price tag. 3 dollars buys fewer boxes."
1fnwtjp.wav,"Compare the price for one. 70 cents beats 75 cents."
ca5h9h.wav,"So we painted 35 tiles."
x22fgv.wav,"On a wall of 50, that's most of it. On 1,000, it's hardly a start."
1x8x8bv.wav,"So we have to say out of how many."
1446v12.wav,"Percent means out of 100, so 35 tiles out of 100 is 35 percent."
1shgboq.wav,"Look at the whole wall. It has 100 equal tiles."
1w3cwjm.wav,"One tile is 1 out of 100, and we write 1 percent."
1ycx76s.wav,"The whole wall? 100 out of 100, or 100 percent."
1it85v7.wav,"Now count the painted ones, full columns first."
lq2x3f.wav,"10, 20, 30, then 5 more makes 35."
1smaub2.wav,"So we painted 35 out of 100. That's 35 percent."
qyjv7j.wav,"And the tiles still bare?"
m63ykx.wav,"100 take away 35 leaves 65. That's 65 percent."
11qxsv5.wav,"35 percent and 65 percent make 100 percent, the whole wall."
1ub06ih.wav,"Don't count the empty tiles."
14gta23.wav,"Those 65 are still to paint. The painted ones say 35 percent done."
16jsb0d.wav,"Three fourths, zero point seven five and 75 percent. Even the digits don't match."
jyezhx.wav,"So can they really be the same amount?"
1eic6v3.wav,"Let's put all three on one grid of 100 and see."
aqlie8.wav,"Make an amount out of 100, and you can write it three ways that all mean the same."
1lmjd39.wav,"Cut the 100 squares into 4 equal parts."
17kzge1.wav,"How big is each part? 100 divided by 4 equals 25, so 25 squares."
sv59ne.wav,"Take 3 parts. That's 75 squares, so three fourths is 75 hundredths."
1on48yy.wav,"Now slide the same 75 squares into columns."
wxtfij.wav,"7 full columns and 5 more."
150ozpv.wav,"75 hundredths, with a point, is zero point seven five."
1ub4uc4.wav,"And the percent? 75 out of 100 is 75 percent."
1lb2sal.wav,"So three fourths, zero point seven five and 75 percent are one amount."
5m0uzi.wav,"All three screens were right."
1rjp332.wav,"Don't just join the 3 and the 4. three fourths is not 34 percent."
12rjs4l.wav,"Make it out of 100 first. That's 75 hundredths, or 75 percent."
14afp3j.wav,"30 percent means 30 out of every 100."
l3zrzf.wav,"With 100 dollars, that's easy. It's just 30 dollars."
b83onx.wav,"But you have 80 dollars. So how do you take 30 percent of that?"
1l9ovjh.wav,"Cut the whole into 10 equal parts, each worth 10 percent, then take as many parts as the percent needs."
r0xmgd.wav,"Cut the 80 dollars into 10 equal parts."
410ydl.wav,"What is each part? 80 divided by 10 equals 8, so each part is 8 dollars."
w4evoz.wav,"One part is 10 percent, so 10 percent of 80 dollars is 8 dollars."
1knrn7i.wav,"30 percent is 3 of those parts."
yv3var.wav,"Count the money in them. 8, 16, 24."
1videjl.wav,"So 30 percent of 80 dollars is 24 dollars, for the shelter."
1f54swi.wav,"Is 24 dollars less than 30 dollars? Yes, just like it should be."
78huxg.wav,"Don't read the 30 as dollars."
84h11v.wav,"30 dollars would be 30 percent of 100 dollars. You have less, so you give less, 24 dollars."
tdvgu1.wav,"The 15 dollars is not the price. It's only part of it."
1xdk772.wav,"So is the helmet more than 15 dollars, or less?"
rb1egr.wav,"More. 15 dollars is just 25 percent, and the price is the whole 100 percent."
qvqkog.wav,"Find what one equal piece is worth, then count pieces all the way up to 100 percent."
bt5ew4.wav,"How many 25 percent pieces make 100 percent?"
6p0bvl.wav,"Count by 25. 25, 50, 75, 100. That's 4 pieces."
2s9rjx.wav,"So the price is 4 equal pieces, and your 15 dollars is one of them."
1o43878.wav,"The pieces are all equal."
w7hit0.wav,"Yours is 15 dollars, so every piece is 15 dollars."
17pfism.wav,"Now count all 4 pieces. 15, 30, 45, 60."
16snj9p.wav,"So the helmet costs 60 dollars."
1cdw612.wav,"Don't take 25 percent of the 15 dollars."
1910ry4.wav,"That gives 3 dollars and 75 cents, less than you saved. The 15 dollars is one piece, so count 4 of them."
9soxbh.wav,"The sign gives a percent, not dollars."
1bup510.wav,"So how many dollars come off the 40 dollars?"
13jqwzr.wav,"We have to find that before we can pay."
2rx2dg.wav,"First find the money you save, then take it away from the price."
f0wrlz.wav,"Look at the 40 dollars as 4 equal pieces."
nk6cgf.wav,"Why 4? Because 25 percent four times makes 100 percent."
qqj5gc.wav,"40 divided by 4 equals 10, so each piece is 10 dollars."
1j5b2yt.wav,"25 percent off takes one piece away. You save 10 dollars."
1i8b1cv.wav,"Now take the saving off the price. 40 dollars minus 10 dollars equals 30 dollars."
1621zal.wav,"So you pay 30 dollars for the jacket."
1yq2qsv.wav,"25 percent off does not mean 25 dollars off."
l6sqe0.wav,"It means 25 out of every 100 dollars. On 40 dollars, that's only 10 dollars."
1ytobqz.wav,"The tag says 25 dollars. But is that what you pay?"
mahyft.wav,"No. The store adds 8 percent on top."
1i7bwmn.wav,"And how many dollars is 8 percent? We don't know yet."
14ib784.wav,"Find the tax first, then add it to the price, so you pay more than the tag."
1xfn613.wav,"The 25 dollars is the whole price. That's 100 percent."
124mt86.wav,"So what is 1 percent? 25 divided by 100 is 25 cents. That's one quarter."
1q3rguv.wav,"8 percent is 8 of those quarters."
1keovc6.wav,"8 times 25 cents is 2 dollars. So the tax is 2 dollars."
yhpcd5.wav,"Now add the tax to the price."
irel2c.wav,"25 dollars plus 2 dollars equals 27 dollars. That's what you pay at the register."
9zwesr.wav,"8 percent does not mean 8 dollars of tax."
y83u9f.wav,"8 percent of 25 dollars is only 2 dollars. So you pay 27 dollars, not 33 dollars."
1433av.wav,"The bank pays 4 percent of your 500 dollars, every year."
1oisvtw.wav,"So how many dollars is that? And there are 3 years, not one."
1k2u483.wav,"Find what the bank pays for one year, then multiply by the number of years."
1brvooz.wav,"Start with one year. What's 1 percent of 500 dollars?"
xruqfh.wav,"500 divided by 100 equals 5, so 1 percent is 5 dollars."
13htbln.wav,"4 percent is 4 of those. 4 times 5 dollars equals 20 dollars a year."
afw5c6.wav,"Year 2 pays 4 percent of the same 500 dollars. So it's 20 dollars again."
ckaa3q.wav,"Year 3 pays 20 dollars too."
1v6cly4.wav,"3 years of 20 dollars is 3 times 20 dollars equals 60 dollars."
kmzad6.wav,"So the bank pays you 60 dollars."
121smv7.wav,"With your 500 dollars, that's 560 dollars in all."
16l4hdh.wav,"Don't stop at one year. 20 dollars is only year 1."
1s41q21.wav,"3 years pays 3 times as much, 60 dollars."
19ger0q.wav,"You can count the loose ones, 3."
147mx1a.wav,"But how many are in the closed bag?"
n3mx41.wav,"You can't tell, so the total isn't one number yet."
1dh37lt.wav,"A letter can stand for a number you don't know yet, and once you know it, you put it where the letter is."
1d3ovab.wav,"So give the bag a name, n."
rr0jjl.wav,"It stands for how many marbles are inside."
1dn4zj4.wav,"You have n, and 3 more. That's n plus 3."
x91hhn.wav,"Now open the bag and count. There are 5."
19h4w8j.wav,"So this time, n is 5."
1y2307u.wav,"Wherever you see n, put a 5."
1smpxva.wav,"So n plus 3 becomes 5 plus 3."
12qevge.wav,"And 5 plus 3 is 8. You have 8 marbles."
t47yq4.wav,"n does not mean marbles."
1c2ilzc.wav,"n is a number, how many are in the bag."
3d5gt7.wav,"You say the 5 first. But do you write it first?"
v1my9r.wav,"Look at the strips."
15bktw4.wav,"Jon starts with Mia's n, then 5 more go on the end."
ckx854.wav,"Each phrase hides an action, more than adds, less than takes away, and times multiplies."
k494j7.wav,"So Jon has n, then 5 more."
61mtly.wav,"More than means add, n plus 5."
gra5hq.wav,"Ali has 3 times as many as Mia, three strips of n."
on0q7b.wav,"So you write 3 times n, or just 3 n."
1tqmume.wav,"Zoe has 2 less than Mia. Start with n, then take 2 away."
qfs7zm.wav,"So it's n minus 2."
1xddmk7.wav,"The n goes first, even though you said 2 first."
197z4lk.wav,"2 less than n is not 2 minus n."
1op9x0x.wav,"Start with n, then take 2 away."
vxey7j.wav,"Look at 3 n plus 2. Can you work it out yet?"
ej7zw8.wav,"No. While n is a letter, 3 n is not a number you know."
12vqdxm.wav,"So first, find n."
1obf2lg.wav,"Put each number in place of its letter, then do the math."
1glebpj.wav,"You're buying 4 cupcakes, so n is 4."
17g8jwm.wav,"3 n means 3 times n."
16ysevk.wav,"So put 4 in, 3 times 4 plus 2."
d20de2.wav,"Multiply first. 3 times 4 is 12."
1323ob2.wav,"Then add 2. 12 plus 2 is 14."
1oibvw2.wav,"You pay 14 dollars."
sqrzof.wav,"Two letters work the same way."
1i4qj5p.wav,"For a plus b, with a equals 6 and b equals 5, it's 6 plus 5, which is 11."
1d1qs3d.wav,"When n equals 4, 3 n is not 34."
xls9pi.wav,"It's 3 times 4, which is 12."
1cej5z0.wav,"You could write 4 times 4 times 4."
brayza.wav,"But what about six fours? Would you write them all?"
59qjez.wav,"That's slow, and easy to lose count."
p1kr7i.wav,"The small raised number says how many of the big number to multiply, so 4 with a small 3 is 4 times 4 times 4."
1rjpcz0.wav,"So write 4 with a small 3 up high."
1awkw5r.wav,"The 4 is what you multiply."
yjge7k.wav,"The 3 says how many, 4 times 4 times 4."
ybuw7u.wav,"Multiply two at a time. 4 times 4 is 16."
twi6ou.wav,"Then 16 times 4 is 64. So the shop has 64 toys."
117yo29.wav,"Two have names."
1pstx47.wav,"5 with a small 2 is 5 times 5, or 25. We say five squared."
rgsokt.wav,"2 with a small 3 is 2 times 2 times 2, or 8. We say two cubed."
148a931.wav,"4 cubed does not mean 4 times 3."
d88jfp.wav,"It means 4 times 4 times 4, which is 64."
1l7vbmp.wav,"One friend adds first, 2 plus 3 is 5, 4 squared is 16, and 5 times 16 is 80."
8vyvfo.wav,"But is that right?"
1fla0rg.wav,"We all need one order."
90qgam.wav,"Parentheses first, then exponents, then times and divide, then plus and minus, each pair from left to right."
7yxsbh.wav,"Any parentheses? No."
4pa983.wav,"So 4 squared goes first. 4 times 4 is 16."
1tl8zde.wav,"Now it's 2 plus 3 times 16."
1ai4skj.wav,"Multiply next. 3 times 16 is 48."
1e4dugc.wav,"Add last. 2 plus 48 is 50."
gzyfjd.wav,"The friend with 50 is right."
1t15tlq.wav,"Now put parentheses around 2 plus 3. They go first, 5."
1v6t0bd.wav,"Then 4 squared is 16, and 5 times 16 is 80."
1u75zcl.wav,"Same numbers, new answer."
1q13462.wav,"Don't add first just because plus comes first."
vp5pwh.wav,"Multiply first, 2 plus 3 times 16 is 50, not 80."
ll0949.wav,"One bag holds x pens and 2 erasers. That's x plus 2."
1u7g1tu.wav,"You don't know x, so x and 2 can't join into one number."
11htiqi.wav,"So how do you write three bags?"
1cvytuz.wav,"The number outside the parentheses multiplies every part inside, so 3 times x plus 2, all together, is the same amount as 3 x plus 6."
dhtnie.wav,"Put parentheses around x plus 2."
1fcu6ng.wav,"Now x and 2 stay together, one whole bag."
1gez2na.wav,"Three bags? Write a 3 in front. That's 3 times x plus 2, all together."
5a0rgr.wav,"Now open the bags and count."
uv65re.wav,"Every bag has an x, so that's 3 x's, which we write 3 x."
1c6fc79.wav,"Every bag has 2 erasers, so 3 times 2 equals 6 erasers."
1bmtp9h.wav,"So 3 times x plus 2, all together, equals 3 x plus 6."
unz20i.wav,"Does it really match? Try x equals 4."
19xxumq.wav,"One bag is 4 plus 2 equals 6, and 3 bags is 3 times 6 equals 18."
hwbbd1.wav,"The other way, 3 x is 3 times 4 equals 12, and 12 plus 6 equals 18."
17wumx.wav,"Same amount."
1uszqvi.wav,"Don't multiply only the x."
721eo3.wav,"3 times x plus 2, all together, is not 3 x plus 2. The 3 multiplies the 2 too, so it's 3 x plus 6."
1se8719.wav,"You could guess. Try 3. 3 plus 4 is 7, too light."
10w6xlt.wav,"Try 6. 6 plus 4 is 10, too heavy."
4gxcaf.wav,"Is there a way with no guessing? Yes."
150q7dq.wav,"To get x alone, take the same amount off both sides, so the scale stays level."
17g5zwk.wav,"The 4 is in the way of x. So take 4 off the left."
1a5ouvo.wav,"But if that's all you do, the scale tips."
10qr42k.wav,"So take 4 off the right too, and it stays level."
1u5e36v.wav,"Now look at each side."
1qxcfyu.wav,"On the left, 4 minus 4 leaves nothing, so x is alone."
sj86x4.wav,"On the right, 9 minus 4 equals 5."
1azct2j.wav,"So x equals 5."
v882bj.wav,"Does 5 really work? Put 5 back where x was."
1c57j2l.wav,"5 plus 4 equals 9, and the other side is 9."
fedvff.wav,"Both sides match, so the bag holds 5 marbles."
1omha60.wav,"Don't add the 4 to the other side."
1ie79dl.wav,"x plus 4 equals 9 does not make x equals 13."
fbyjy.wav,"Take 4 off both sides, so x equals 5."
bypu8c.wav,"Three tickets, each x dollars, cost 24 dollars."
79zgo4.wav,"Nothing is added to x this time, so taking something away won't help."
1ps4y35.wav,"So how do you find one x?"
wasnth.wav,"3 x is 3 equal parts, so divide both sides by 3 to find one x."
1nib1x9.wav,"Draw it. Three equal parts of x make 24."
vk0lfu.wav,"Three groups of x is written 3 x."
1oxwwol.wav,"So 3 x equals 24."
h3p3ef.wav,"Split both sides into 3 equal parts."
nbbgv4.wav,"3 x divided by 3 is one x."
1gagbyi.wav,"24 divided by 3 equals 8."
1j9rh6i.wav,"So x equals 8."
12y9chx.wav,"Does 8 really work? Put 8 back where x was."
13ntcp9.wav,"3 times 8 equals 24, and that matches."
1b4zvj2.wav,"So one ticket costs 8 dollars."
5hrll9.wav,"Don't subtract the 3."
4sb5dd.wav,"3 x equals 24 does not make x equals 21."
vrhn69.wav,"The 3 multiplies x, so divide by 3 instead. That gives 8."
7vxr1k.wav,"Try listing them. 4, 5, 6, and 3 and a half."
11nnc20.wav,"They never stop, even past 100."
1oje3fm.wav,"So how can you show every one at once? On a number line."
1prfy79.wav,"x is greater than 3 means every number bigger than 3, so draw an open dot at 3 and an arrow to the right."
b4ka44.wav,"Start at 3. Does 3 itself work?"
y0lolt.wav,"No, 3 is not more than 3."
1310tl9.wav,"So the dot at 3 stays open, an empty circle."
ltxkgf.wav,"Bigger numbers are to the right."
3yg669.wav,"So color the line from 3 all the way right."
2kyz8v.wav,"Then add an arrow, because it never stops."
1qu33im.wav,"Now a new one. x is less than or equal to 5 means 5 or less."
lnlpa5.wav,"5 works this time, so fill the dot in."
1iebfvd.wav,"Less means smaller, so color the line to the left."
1005mck.wav,"Don't fill the dot for x greater than 3."
8glds3.wav,"The 3 does not work, so its dot stays open."
12l65c9.wav,"Could you count square tiles?"
1sgh565.wav,"The ends lean, so the tiles there break into bits."
ucp2wt.wav,"Is there a better way? Yes."
kgwueu.wav,"Cut a triangle off one end, slide it to the other end, and you get a rectangle, so the area is base times height."
1635m0w.wav,"The base is the bottom edge, 6 centimeters."
6u2l4s.wav,"The height is how tall it stands, straight up. That's 4 centimeters."
uwyt8y.wav,"Cut along the dashed line."
1ek9744.wav,"Slide that triangle to the other end."
12eu2n7.wav,"Nothing is lost or added."
16mna81.wav,"Now it's a rectangle, 6 centimeters by 4 centimeters."
1o5804p.wav,"So 6 times 4 equals 24 square centimeters."
nru2kt.wav,"Don't use the slanted side, 5 centimeters. That gives 30, too much."
1d8t8mc.wav,"Use the straight-up height, 6 times 4 equals 24."
euokh2.wav,"What about 6 times 4?"
i44hj.wav,"That's cloth for a whole rectangle, and the flag fills only part of it."
1jx6z2y.wav,"So how much of it is flag? Exactly half. Here's why."
9ef1tj.wav,"Two copies of a triangle make a leaning four-sided shape, so one triangle is half of it, one half times base times height."
1r8cpa4.wav,"The base is the bottom edge, 6 inches."
t6chyc.wav,"The height goes straight up to the top point. That's 4 inches."
681k1q.wav,"Turn a copy of the flag upside down."
1epcdqy.wav,"Fit it onto the slanted side."
1d4epua.wav,"Two flags make one leaning shape, 6 inches by 4."
kx1t7w.wav,"That shape is 6 times 4 equals 24 square inches."
jf4aih.wav,"It's two flags, so take half, 24 divided by 2 equals 12 square inches."
r3wtwg.wav,"Don't stop at 6 times 4 equals 24."
1df6qmz.wav,"That's two flags. Take half, one half times 6 times 4 equals 12."
onz6wj.wav,"Is this wall a rectangle? No."
1voyr5z.wav,"Is it a triangle? No again."
1e7pona.wav,"So no one rule fits the whole wall."
mo0y8r.wav,"Cut the shape into pieces you know, find each piece's area, and add them."
sxjksh.wav,"Cut straight across, right where the roof starts."
1g3g6a.wav,"Now there's a rectangle at the bottom and a triangle on top."
pizc4e.wav,"The rectangle is 6 times 4 equals 24 square meters."
1g9p8xh.wav,"The triangle is half of 6 times 3. That's 9 square meters."
1ptvics.wav,"24 plus 9 equals 33. So there are 33 square meters to paint."
mddscz.wav,"Don't draw one big box around the wall. 6 times 7 equals 42 counts the empty corners too."
y0l540.wav,"Find each piece, then add, 24 plus 9 equals 33."
1lz900j.wav,"Length times width times height counts the cubes inside."
1epwb5q.wav,"But paper doesn't go inside. It wraps the outside."
1iv4tei.wav,"So what do we add up? Every flat side."
1ny6g2y.wav,"Unfold the box flat, then add up the areas of all 6 of its flat sides."
brt4zc.wav,"Cut some edges and fold the box open, flat."
1bx6gdd.wav,"A bottom, a front, a top, a back, and an end on each side."
1rkdw3z.wav,"That's 6 flat sides."
1eqpoy9.wav,"The top and the bottom are both 4 times 3 equals 12."
k376id.wav,"The front and the back are both 4 times 2 equals 8."
fdb7v8.wav,"The two ends are both 3 times 2 equals 6."
1j7dbv6.wav,"Now add all six. 12 plus 12 plus 8 plus 8 plus 6 plus 6 equals 52."
43tin.wav,"So the paper is 52 square centimeters."
1l7m9jg.wav,"Don't add only the 3 sides you see."
14lp4rg.wav,"12 plus 8 plus 6 is just 26, half the paper."
i7dml8.wav,"Each has a partner at the back or underneath. Count each one twice, and you get 52."
5hv07v.wav,"Let's try filling it with 1-foot cubes."
wz5j57.wav,"Along the length, 2 fit, and then half a foot is left."
1dek1tc.wav,"Does a whole cube fit in that gap? No."
9xju4.wav,"So counting whole cubes would miss space."
m9hhso.wav,"Multiply length times width times height, even when the edges are fractions."
1qw5ms1.wav,"Mixed numbers are hard to multiply, so first I rewrite them."
1gl9npq.wav,"2 and one half feet is 5 half feet. We write five halves."
uym7bo.wav,"1 and one half feet is 3 half feet, so three halves."
1a990ts.wav,"Same chest, same edges, just easier to multiply."
12wvrdy.wav,"Now multiply, two edges at a time."
1s85ang.wav,"Length times width first. five halves times 2 equals ten halves, and that's 5."
a79mai.wav,"Then times the height. 5 times three halves equals fifteen halves."
zy2txu.wav,"fifteen halves means 15 halves. How many wholes is that?"
jfo7o9.wav,"2 halves make 1 whole, so 14 halves make 7, and 1 half is left."
12c2i6g.wav,"So the chest holds 7 and one half cubic feet."
qxuuhk.wav,"Don't drop the halves."
axlvvo.wav,"2 times 2 times 1 is only 4. That leaves out a big chunk of the chest."
r4wofu.wav,"Keep them, five halves times 2 times three halves equals 7 and one half."
xjmxjj.wav,"You could get a protractor and measure the other angle."
1ronbfc.wav,"But do you need one? No."
1uic4bm.wav,"The floor is a straight line, and that line already tells you."
1gso0f9.wav,"Angles that sit side by side on a straight line add up to 180 degrees."
1ghhs13.wav,"Here's why. Face one way, then turn until you face the other way."
o7jkhy.wav,"That's a half turn, and a half turn is 180 degrees."
u5h6tr.wav,"A straight line opens exactly that much."
1kr09f8.wav,"Now the board splits the line into two angles, 55 degrees and the one we want."
w91xqm.wav,"They fill the whole line, with no gap and no overlap."
ooeocz.wav,"So together, the two make 180 degrees."
9r2ute.wav,"One part is 55 degrees, so the other is what's left of 180."
1u9a0xx.wav,"Take it away. 180 minus 55 equals 125."
fc0zqa.wav,"The angle on the other side of the board is 125 degrees."
1g0ut07.wav,"Don't take it away from 90. That gives 35."
k0grp.wav,"A straight line is not a square corner. It's two of them, 180 degrees."
18aae88.wav,"Look at these four towers."
9lj7ea.wav,"Pick the tallest, 6? Or the shortest, 2?"
cqgkci.wav,"Neither one is fair to every tower. We need one number that treats all four the same."
1wt94fn.wav,"Put it all together, then share it out equally, the total divided by how many is the fair share."
190kkr5.wav,"So push every tower into one pile."
1ti2myu.wav,"2 plus 6 plus 3 plus 5 equals 16 cubes in all."
neejrc.wav,"There are 4 towers, so share the 16 cubes into 4 equal towers."
ruwk96.wav,"16 divided by 4 equals 4."
v9o0qc.wav,"Every tower is 4 tall."
1ovs3d1.wav,"Let's check it."
1v0dcz0.wav,"Take 2 cubes off the 6 and give them to the 2."
1cotor8.wav,"Take 1 off the 5 and give it to the 3."
1owpo3j.wav,"Now every tower is 4, and no cube was added."
12rvx5u.wav,"Don't stop at the total. 16 is the whole pile, not one tower."
1hdqgkj.wav,"Divide it by 4 towers. 16 divided by 4 equals 4."
zgpq4x.wav,"The middle spot of this list holds 9."
bylyj5.wav,"But 9 is the tallest seedling. Can the tallest be the middle? No."
lorgl8.wav,"This list is jumbled."
aqwt0i.wav,"Put the numbers in order, and the one in the very middle splits them in half."
hkzqmi.wav,"So the first job, every time, is to sort them."
4iv2h6.wav,"Smallest to biggest, that's 3, 4, 6, 7, 9."
zc1is0.wav,"Now cross off one from each end."
11qb8ef.wav,"3 and 9 go. Then 4 and 7 go."
1ao3a1s.wav,"The one left is 6, so the middle height is 6 inches."
z57lax.wav,"What if there's no single middle?"
13gh9dv.wav,"Add a seedling that's 10 inches tall."
16cn438.wav,"Now two numbers share the middle, 6 and 7."
1hiagkw.wav,"Halfway between them is six and a half."
17lohlr.wav,"Don't grab the middle spot before you sort. That gives 9."
